repository,file_path,language,extension,loc,size_bytes,change_count,history_present
pytest,doc/en/example/assertion/global_testmodule_config/test_hello_world.py,Python,.py,8,89,0,False
fastapi,fastapi/applications.py,Python,.py,4774,188614,3,True
fastapi,fastapi/background.py,Python,.py,61,1881,0,False
fastapi,fastapi/cli.py,Python,.py,13,467,1,True
fastapi,fastapi/concurrency.py,Python,.py,41,1530,0,False
fastapi,fastapi/datastructures.py,Python,.py,186,5507,0,False
fastapi,fastapi/encoders.py,Python,.py,366,12079,1,True
fastapi,fastapi/exceptions.py,Python,.py,256,7709,0,False
fastapi,fastapi/exception_handlers.py,Python,.py,34,1309,0,False
fastapi,fastapi/logger.py,Python,.py,3,57,0,False
fastapi,fastapi/params.py,Python,.py,754,26959,0,False
fastapi,fastapi/param_functions.py,Python,.py,2460,72056,0,False
fastapi,fastapi/requests.py,Python,.py,2,144,0,False
fastapi,fastapi/responses.py,Python,.py,98,4242,0,False
fastapi,fastapi/routing.py,Python,.py,6447,262079,15,True
fastapi,fastapi/sse.py,Python,.py,241,7324,2,True
fastapi,fastapi/staticfiles.py,Python,.py,1,70,0,False
fastapi,fastapi/templating.py,Python,.py,1,77,0,False
fastapi,fastapi/testclient.py,Python,.py,1,67,0,False
fastapi,fastapi/types.py,Python,.py,12,450,0,False
fastapi,fastapi/utils.py,Python,.py,136,4477,0,False
fastapi,fastapi/websockets.py,Python,.py,3,225,0,False
fastapi,fastapi/__init__.py,Python,.py,25,1106,23,True
fastapi,fastapi/__main__.py,Python,.py,3,40,0,False
fastapi,scripts/add_latest_release_date.py,Python,.py,40,1063,0,False
fastapi,scripts/deploy_docs_status.py,Python,.py,149,4701,1,True
fastapi,scripts/docs.py,Python,.py,919,33323,3,True
fastapi,scripts/doc_parsing_utils.py,Python,.py,733,24854,0,False
fastapi,scripts/label_approved.py,Python,.py,60,2305,1,True
fastapi,scripts/notify_translations.py,Python,.py,433,13394,1,True
fastapi,scripts/prepare_release.py,Python,.py,216,6883,0,False
fastapi,scripts/sponsors.py,Python,.py,222,6467,3,True
fastapi,scripts/topic_repos.py,Python,.py,81,2885,3,True
fastapi,scripts/translate.py,Python,.py,486,17425,4,True
fastapi,scripts/translation_fixer.py,Python,.py,133,3444,0,False
fastapi,scripts/translation_git.py,Python,.py,47,1361,1,True
fastapi,tests/forward_reference_type.py,Python,.py,9,205,0,False
fastapi,tests/main.py,Python,.py,208,4766,0,False
fastapi,tests/test_additional_properties.py,Python,.py,114,4352,0,False
fastapi,tests/test_additional_properties_bool.py,Python,.py,125,4476,0,False
fastapi,tests/test_additional_responses_bad.py,Python,.py,40,1157,0,False
fastapi,tests/test_additional_responses_custom_model_in_callback.py,Python,.py,147,6175,0,False
fastapi,tests/test_additional_responses_custom_validationerror.py,Python,.py,100,3353,0,False
fastapi,tests/test_additional_responses_default_validationerror.py,Python,.py,91,3500,0,False
fastapi,tests/test_additional_responses_response_class.py,Python,.py,117,4004,0,False
fastapi,tests/test_additional_responses_router.py,Python,.py,182,5886,0,False
fastapi,tests/test_additional_responses_union_duplicate_anyof.py,Python,.py,124,4529,0,False
fastapi,tests/test_additional_response_extra.py,Python,.py,52,1388,0,False
fastapi,tests/test_allow_inf_nan_in_enforcing.py,Python,.py,84,1907,0,False
fastapi,tests/test_ambiguous_params.py,Python,.py,74,2146,0,False
fastapi,tests/test_annotated.py,Python,.py,298,11023,0,False
fastapi,tests/test_application.py,Python,.py,1285,59581,0,False
fastapi,tests/test_arbitrary_types.py,Python,.py,135,4021,0,False
fastapi,tests/test_callable_endpoint.py,Python,.py,24,450,0,False
fastapi,tests/test_compat.py,Python,.py,140,4721,0,False
fastapi,tests/test_computed_fields.py,Python,.py,108,3960,0,False
fastapi,tests/test_custom_middleware_exception.py,Python,.py,96,3044,0,False
fastapi,tests/test_custom_route_class.py,Python,.py,116,3283,0,False
fastapi,tests/test_custom_schema_fields.py,Python,.py,62,1387,0,False
fastapi,tests/test_custom_swagger_ui_redirect.py,Python,.py,38,1129,0,False
fastapi,tests/test_datastructures.py,Python,.py,66,1992,0,False
fastapi,tests/test_datetime_custom_encoder.py,Python,.py,28,845,0,False
fastapi,tests/test_default_response_class.py,Python,.py,222,5709,0,False
fastapi,tests/test_default_response_class_router.py,Python,.py,206,5323,0,False
fastapi,tests/test_dependencies_utils.py,Python,.py,8,249,0,False
fastapi,tests/test_dependency_after_yield_raise.py,Python,.py,68,1842,0,False
fastapi,tests/test_dependency_after_yield_streaming.py,Python,.py,130,3442,0,False
fastapi,tests/test_dependency_after_yield_websockets.py,Python,.py,79,2084,0,False
fastapi,tests/test_dependency_cache.py,Python,.py,91,2878,0,False
fastapi,tests/test_dependency_class.py,Python,.py,154,4620,0,False
fastapi,tests/test_dependency_contextmanager.py,Python,.py,399,12162,0,False
fastapi,tests/test_dependency_contextvars.py,Python,.py,52,1620,0,False
fastapi,tests/test_dependency_duplicates.py,Python,.py,237,9230,0,False
fastapi,tests/test_dependency_models.py,Python,.py,204,6363,3,True
fastapi,tests/test_dependency_overrides.py,Python,.py,389,11846,0,False
fastapi,tests/test_dependency_paramless.py,Python,.py,77,2447,0,False
fastapi,tests/test_dependency_partial.py,Python,.py,251,6744,0,False
fastapi,tests/test_dependency_pep695.py,Python,.py,27,655,0,False
fastapi,tests/test_dependency_security_overrides.py,Python,.py,63,1494,0,False
fastapi,tests/test_dependency_wrapped.py,Python,.py,449,11936,0,False
fastapi,tests/test_dependency_yield_except_httpexception.py,Python,.py,72,2033,0,False
fastapi,tests/test_dependency_yield_scope.py,Python,.py,245,7082,0,False
fastapi,tests/test_dependency_yield_scope_websockets.py,Python,.py,200,6377,0,False
fastapi,tests/test_depends_hashable.py,Python,.py,25,621,0,False
fastapi,tests/test_deprecated_openapi_prefix.py,Python,.py,45,1371,0,False
fastapi,tests/test_deprecated_responses.py,Python,.py,79,2367,0,False
fastapi,tests/test_dump_json_fast_path.py,Python,.py,51,1527,0,False
fastapi,tests/test_duplicate_models_openapi.py,Python,.py,84,2554,0,False
fastapi,tests/test_empty_router.py,Python,.py,36,841,0,False
fastapi,tests/test_enforce_once_required_parameter.py,Python,.py,115,4269,0,False
fastapi,tests/test_exception_handlers.py,Python,.py,88,2592,0,False
fastapi,tests/test_extra_routes.py,Python,.py,370,15441,0,False
fastapi,tests/test_fastapi_cli.py,Python,.py,34,900,0,False
fastapi,tests/test_file_and_form_order_issue_9116.py,Python,.py,89,2393,0,False
fastapi,tests/test_filter_pydantic_sub_model_pv2.py,Python,.py,182,7031,0,False
fastapi,tests/test_forms_from_non_typing_sequences.py,Python,.py,46,1248,0,False
fastapi,tests/test_forms_single_model.py,Python,.py,141,3593,0,False
fastapi,tests/test_forms_single_param.py,Python,.py,109,4301,0,False
fastapi,tests/test_form_default.py,Python,.py,34,863,0,False
fastapi,tests/test_frontend.py,Python,.py,1406,43866,6,True
fastapi,tests/test_generate_unique_id_function.py,Python,.py,1699,78459,0,False
fastapi,tests/test_generic_parameterless_depends.py,Python,.py,79,2102,0,False
fastapi,tests/test_get_model_definitions_formfeed_escape.py,Python,.py,160,6263,0,False
fastapi,tests/test_get_request_body.py,Python,.py,114,4425,0,False
fastapi,tests/test_http_connection_injection.py,Python,.py,39,1011,0,False
fastapi,tests/test_include_route.py,Python,.py,22,518,0,False
fastapi,tests/test_include_router_defaults_overrides.py,Python,.py,7304,402167,0,False
fastapi,tests/test_infer_param_optionality.py,Python,.py,337,13852,0,False
fastapi,tests/test_inherited_custom_class.py,Python,.py,67,1864,0,False
fastapi,tests/test_invalid_path_param.py,Python,.py,75,1741,0,False
fastapi,tests/test_invalid_sequence_param.py,Python,.py,63,1608,0,False
fastapi,tests/test_jsonable_encoder.py,Python,.py,345,10929,2,True
fastapi,tests/test_json_type.py,Python,.py,63,1757,0,False
fastapi,tests/test_list_bytes_file_order_preserved_issue_14811.py,Python,.py,46,1457,0,False
fastapi,tests/test_local_docs.py,Python,.py,67,2615,0,False
fastapi,tests/test_multipart_installation.py,Python,.py,149,5958,0,False
fastapi,tests/test_multi_body_errors.py,Python,.py,191,7066,0,False
fastapi,tests/test_multi_query_errors.py,Python,.py,122,4626,0,False
fastapi,tests/test_nested_annotated_in_sequence.py,Python,.py,143,5318,1,True
fastapi,tests/test_no_schema_split.py,Python,.py,176,6829,0,False
fastapi,tests/test_no_swagger_ui_redirect.py,Python,.py,31,817,0,False
fastapi,tests/test_openapi_cache_root_path.py,Python,.py,75,2423,0,False
fastapi,tests/test_openapi_examples.py,Python,.py,422,17171,0,False
fastapi,tests/test_openapi_model_description_trim_on_formfeed.py,Python,.py,31,691,0,False
fastapi,tests/test_openapi_query_parameter_extension.py,Python,.py,131,5032,0,False
fastapi,tests/test_openapi_route_extensions.py,Python,.py,45,1318,0,False
fastapi,tests/test_openapi_schema_type.py,Python,.py,24,746,0,False
fastapi,tests/test_openapi_separate_input_output_schemas.py,Python,.py,676,29170,0,False
fastapi,tests/test_openapi_servers.py,Python,.py,60,1819,0,False
fastapi,tests/test_operations_signatures.py,Python,.py,22,956,0,False
fastapi,tests/test_optional_file_list.py,Python,.py,28,817,0,False
fastapi,tests/test_orjson_response_class.py,Python,.py,32,976,0,False
fastapi,tests/test_params_repr.py,Python,.py,114,2435,0,False
fastapi,tests/test_param_class.py,Python,.py,25,629,0,False
fastapi,tests/test_param_include_in_schema.py,Python,.py,246,9094,0,False
fastapi,tests/test_param_in_path_and_dependency.py,Python,.py,99,3747,0,False
fastapi,tests/test_path.py,Python,.py,780,21783,0,False
fastapi,tests/test_prepare_release.py,Python,.py,307,7707,0,False
fastapi,tests/test_put_no_body.py,Python,.py,103,3992,0,False
fastapi,tests/test_pydanticv2_dataclasses_uuid_stringified_annotations.py,Python,.py,51,1182,0,False
fastapi,tests/test_pydantic_v1_error.py,Python,.py,96,2443,0,False
fastapi,tests/test_query.py,Python,.py,277,7825,0,False
fastapi,tests/test_query_cookie_header_model_extra_params.py,Python,.py,140,3422,0,False
fastapi,tests/test_read_with_orm_mode.py,Python,.py,43,1258,0,False
fastapi,tests/test_regex_deprecated_body.py,Python,.py,154,5644,0,False
fastapi,tests/test_regex_deprecated_params.py,Python,.py,146,5355,0,False
fastapi,tests/test_repeated_cookie_headers.py,Python,.py,34,826,0,False
fastapi,tests/test_repeated_dependency_schema.py,Python,.py,109,4184,0,False
fastapi,tests/test_repeated_parameter_alias.py,Python,.py,106,4368,0,False
fastapi,tests/test_request_body_parameters_media_type.py,Python,.py,184,7528,0,False
fastapi,tests/test_request_param_model_by_alias.py,Python,.py,72,2254,0,False
fastapi,tests/test_required_noneable.py,Python,.py,60,1546,0,False
fastapi,tests/test_response_by_alias.py,Python,.py,330,12275,0,False
fastapi,tests/test_response_change_status_code.py,Python,.py,26,615,0,False
fastapi,tests/test_response_class_no_mediatype.py,Python,.py,114,3844,0,False
fastapi,tests/test_response_code_no_body.py,Python,.py,115,3717,0,False
fastapi,tests/test_response_dependency.py,Python,.py,173,5479,0,False
fastapi,tests/test_response_model_as_return_annotation.py,Python,.py,1121,53090,0,False
fastapi,tests/test_response_model_data_filter.py,Python,.py,79,1780,0,False
fastapi,tests/test_response_model_data_filter_no_inheritance.py,Python,.py,81,1802,0,False
fastapi,tests/test_response_model_default_factory.py,Python,.py,47,1311,0,False
fastapi,tests/test_response_model_include_exclude.py,Python,.py,175,4293,0,False
fastapi,tests/test_response_model_invalid.py,Python,.py,43,1142,0,False
fastapi,tests/test_response_model_sub_types.py,Python,.py,161,6094,0,False
fastapi,tests/test_response_set_response_code_empty.py,Python,.py,104,3827,0,False
fastapi,tests/test_return_none_stringified_annotations.py,Python,.py,17,448,0,False
fastapi,tests/test_router_circular_import.py,Python,.py,12,329,0,False
fastapi,tests/test_router_events.py,Python,.py,378,12665,0,False
fastapi,tests/test_router_include_context.py,Python,.py,1075,33235,2,True
fastapi,tests/test_router_prefix_with_template.py,Python,.py,23,507,0,False
fastapi,tests/test_router_redirect_slashes.py,Python,.py,40,1014,0,False
fastapi,tests/test_route_scope.py,Python,.py,50,1580,0,False
fastapi,tests/test_schema_compat_pydantic_v2.py,Python,.py,121,4401,0,False
fastapi,tests/test_schema_extra_examples.py,Python,.py,857,36389,0,False
fastapi,tests/test_schema_ref_pydantic_v2.py,Python,.py,68,2232,0,False
fastapi,tests/test_security_api_key_cookie.py,Python,.py,70,2227,0,False
fastapi,tests/test_security_api_key_cookie_description.py,Python,.py,75,2420,0,False
fastapi,tests/test_security_api_key_cookie_optional.py,Python,.py,74,2341,0,False
fastapi,tests/test_security_api_key_header.py,Python,.py,70,2167,0,False
fastapi,tests/test_security_api_key_header_description.py,Python,.py,75,2360,0,False
fastapi,tests/test_security_api_key_header_optional.py,Python,.py,73,2273,0,False
fastapi,tests/test_security_api_key_query.py,Python,.py,70,2146,0,False
fastapi,tests/test_security_api_key_query_description.py,Python,.py,75,2331,0,False
fastapi,tests/test_security_api_key_query_optional.py,Python,.py,73,2252,0,False
fastapi,tests/test_security_http_base.py,Python,.py,64,2318,0,False
fastapi,tests/test_security_http_base_description.py,Python,.py,64,2265,0,False
fastapi,tests/test_security_http_base_optional.py,Python,.py,61,2106,0,False
fastapi,tests/test_security_http_basic_optional.py,Python,.py,79,2830,0,False
fastapi,tests/test_security_http_basic_realm.py,Python,.py,78,2843,0,False
fastapi,tests/test_security_http_basic_realm_description.py,Python,.py,84,3049,0,False
fastapi,tests/test_security_http_bearer.py,Python,.py,65,2378,0,False
fastapi,tests/test_security_http_bearer_description.py,Python,.py,71,2598,0,False
fastapi,tests/test_security_http_bearer_optional.py,Python,.py,67,2374,0,False
fastapi,tests/test_security_http_digest.py,Python,.py,67,2405,0,False
fastapi,tests/test_security_http_digest_description.py,Python,.py,73,2611,0,False
fastapi,tests/test_security_http_digest_optional.py,Python,.py,69,2401,0,False
fastapi,tests/test_security_oauth2.py,Python,.py,280,10322,0,False
fastapi,tests/test_security_oauth2_authorization_code_bearer.py,Python,.py,82,2806,0,False
fastapi,tests/test_security_oauth2_authorization_code_bearer_description.py,Python,.py,80,2683,0,False
fastapi,tests/test_security_oauth2_authorization_code_bearer_scopes_openapi.py,Python,.py,197,6956,0,False
fastapi,tests/test_security_oauth2_authorization_code_bearer_scopes_openapi_simple.py,Python,.py,80,2738,0,False
fastapi,tests/test_security_oauth2_optional.py,Python,.py,281,10269,0,False
fastapi,tests/test_security_oauth2_optional_description.py,Python,.py,283,10415,0,False
fastapi,tests/test_security_oauth2_password_bearer_optional.py,Python,.py,70,2350,0,False
fastapi,tests/test_security_oauth2_password_bearer_optional_description.py,Python,.py,75,2501,0,False
fastapi,tests/test_security_openid_connect.py,Python,.py,79,2594,0,False
fastapi,tests/test_security_openid_connect_description.py,Python,.py,82,2720,0,False
fastapi,tests/test_security_openid_connect_optional.py,Python,.py,82,2700,0,False
fastapi,tests/test_security_scopes.py,Python,.py,45,1051,0,False
fastapi,tests/test_security_scopes_dont_propagate.py,Python,.py,44,1017,0,False
fastapi,tests/test_security_scopes_sub_dependency.py,Python,.py,107,3063,0,False
fastapi,tests/test_serialize_response.py,Python,.py,55,1428,0,False
fastapi,tests/test_serialize_response_dataclass.py,Python,.py,193,5151,0,False
fastapi,tests/test_serialize_response_model.py,Python,.py,152,4381,1,True
fastapi,tests/test_skip_defaults.py,Python,.py,125,3161,2,True
fastapi,tests/test_sse.py,Python,.py,490,16023,3,True
fastapi,tests/test_starlette_exception.py,Python,.py,209,8502,0,False
fastapi,tests/test_starlette_urlconvertors.py,Python,.py,63,1741,0,False
fastapi,tests/test_stream_bare_type.py,Python,.py,74,2202,1,True
fastapi,tests/test_stream_cancellation.py,Python,.py,89,2840,0,False
fastapi,tests/test_stream_json_validation_error.py,Python,.py,40,1031,0,False
fastapi,tests/test_stream_status_code.py,Python,.py,452,20222,1,True
fastapi,tests/test_strict_content_type_app_level.py,Python,.py,44,1197,0,False
fastapi,tests/test_strict_content_type_nested.py,Python,.py,91,2867,0,False
fastapi,tests/test_strict_content_type_router_level.py,Python,.py,61,1781,0,False
fastapi,tests/test_stringified_annotations_simple.py,Python,.py,27,572,0,False
fastapi,tests/test_stringified_annotation_dependency.py,Python,.py,79,2349,0,False
fastapi,tests/test_stringified_annotation_dependency_py314.py,Python,.py,30,741,0,False
fastapi,tests/test_sub_callbacks.py,Python,.py,306,14904,0,False
fastapi,tests/test_swagger_ui_escape.py,Python,.py,37,1204,0,False
fastapi,tests/test_swagger_ui_init_oauth.py,Python,.py,28,746,0,False
fastapi,tests/test_top_level_security_scheme_in_openapi.py,Python,.py,60,1962,0,False
fastapi,tests/test_translate.py,Python,.py,63,2158,1,True
fastapi,tests/test_tuples.py,Python,.py,276,11306,0,False
fastapi,tests/test_typing_python39.py,Python,.py,24,733,0,False
fastapi,tests/test_union_body.py,Python,.py,134,5156,0,False
fastapi,tests/test_union_body_discriminator.py,Python,.py,204,9168,0,False
fastapi,tests/test_union_body_discriminator_annotated.py,Python,.py,203,8246,0,False
fastapi,tests/test_union_forms.py,Python,.py,163,6156,0,False
fastapi,tests/test_union_inherited_body.py,Python,.py,142,5569,0,False
