repository,file_path,language,extension,loc,size_bytes
fastapi,tests/test_computed_fields.py,Python,.py,108,3960
fastapi,tests/test_custom_middleware_exception.py,Python,.py,96,3044
fastapi,tests/test_custom_route_class.py,Python,.py,116,3283
fastapi,tests/test_custom_schema_fields.py,Python,.py,62,1387
fastapi,tests/test_custom_swagger_ui_redirect.py,Python,.py,38,1129
fastapi,tests/test_datastructures.py,Python,.py,66,1992
fastapi,tests/test_datetime_custom_encoder.py,Python,.py,28,845
fastapi,tests/test_default_response_class.py,Python,.py,222,5709
fastapi,tests/test_default_response_class_router.py,Python,.py,206,5323
fastapi,tests/test_dependencies_utils.py,Python,.py,8,249
fastapi,tests/test_dependency_after_yield_raise.py,Python,.py,68,1842
fastapi,tests/test_dependency_after_yield_streaming.py,Python,.py,130,3442
fastapi,tests/test_dependency_after_yield_websockets.py,Python,.py,79,2084
fastapi,tests/test_dependency_cache.py,Python,.py,91,2878
fastapi,tests/test_dependency_class.py,Python,.py,154,4620
fastapi,tests/test_dependency_contextmanager.py,Python,.py,399,12162
fastapi,tests/test_dependency_contextvars.py,Python,.py,52,1620
fastapi,tests/test_dependency_duplicates.py,Python,.py,237,9230
fastapi,tests/test_dependency_models.py,Python,.py,204,6363
fastapi,tests/test_dependency_overrides.py,Python,.py,389,11846
fastapi,tests/test_dependency_paramless.py,Python,.py,77,2447
fastapi,tests/test_dependency_partial.py,Python,.py,251,6744
fastapi,tests/test_dependency_pep695.py,Python,.py,27,655
fastapi,tests/test_dependency_security_overrides.py,Python,.py,63,1494
fastapi,tests/test_dependency_wrapped.py,Python,.py,449,11936
fastapi,tests/test_dependency_yield_except_httpexception.py,Python,.py,72,2033
fastapi,tests/test_dependency_yield_scope.py,Python,.py,245,7082
fastapi,tests/test_dependency_yield_scope_websockets.py,Python,.py,200,6377
fastapi,tests/test_depends_hashable.py,Python,.py,25,621
fastapi,tests/test_deprecated_openapi_prefix.py,Python,.py,45,1371
fastapi,tests/test_deprecated_responses.py,Python,.py,79,2367
fastapi,tests/test_dump_json_fast_path.py,Python,.py,51,1527
fastapi,tests/test_duplicate_models_openapi.py,Python,.py,84,2554
fastapi,tests/test_empty_router.py,Python,.py,36,841
fastapi,tests/test_enforce_once_required_parameter.py,Python,.py,115,4269
fastapi,tests/test_exception_handlers.py,Python,.py,88,2592
fastapi,tests/test_extra_routes.py,Python,.py,370,15441
fastapi,tests/test_fastapi_cli.py,Python,.py,34,900
fastapi,tests/test_file_and_form_order_issue_9116.py,Python,.py,89,2393
fastapi,tests/test_filter_pydantic_sub_model_pv2.py,Python,.py,182,7031
fastapi,tests/test_forms_from_non_typing_sequences.py,Python,.py,46,1248
fastapi,tests/test_forms_single_model.py,Python,.py,141,3593
fastapi,tests/test_forms_single_param.py,Python,.py,109,4301
fastapi,tests/test_form_default.py,Python,.py,34,863
fastapi,tests/test_frontend.py,Python,.py,1406,43866
fastapi,tests/test_generate_unique_id_function.py,Python,.py,1699,78459
fastapi,tests/test_generic_parameterless_depends.py,Python,.py,79,2102
fastapi,tests/test_get_model_definitions_formfeed_escape.py,Python,.py,160,6263
fastapi,tests/test_get_request_body.py,Python,.py,114,4425
fastapi,tests/test_http_connection_injection.py,Python,.py,39,1011
fastapi,tests/test_include_route.py,Python,.py,22,518
fastapi,tests/test_include_router_defaults_overrides.py,Python,.py,7304,402167
fastapi,tests/test_infer_param_optionality.py,Python,.py,337,13852
fastapi,tests/test_inherited_custom_class.py,Python,.py,67,1864
fastapi,tests/test_invalid_path_param.py,Python,.py,75,1741
fastapi,tests/test_invalid_sequence_param.py,Python,.py,63,1608
fastapi,tests/test_jsonable_encoder.py,Python,.py,345,10929
fastapi,tests/test_json_type.py,Python,.py,63,1757
fastapi,tests/test_list_bytes_file_order_preserved_issue_14811.py,Python,.py,46,1457
fastapi,tests/test_local_docs.py,Python,.py,67,2615
fastapi,tests/test_multipart_installation.py,Python,.py,149,5958
fastapi,tests/test_multi_body_errors.py,Python,.py,191,7066
fastapi,tests/test_multi_query_errors.py,Python,.py,122,4626
fastapi,tests/test_nested_annotated_in_sequence.py,Python,.py,143,5318
fastapi,tests/test_no_schema_split.py,Python,.py,176,6829
fastapi,tests/test_no_swagger_ui_redirect.py,Python,.py,31,817
fastapi,tests/test_openapi_cache_root_path.py,Python,.py,75,2423
fastapi,tests/test_openapi_examples.py,Python,.py,422,17171
fastapi,tests/test_openapi_model_description_trim_on_formfeed.py,Python,.py,31,691
fastapi,tests/test_openapi_query_parameter_extension.py,Python,.py,131,5032
fastapi,tests/test_openapi_route_extensions.py,Python,.py,45,1318
fastapi,tests/test_openapi_schema_type.py,Python,.py,24,746
fastapi,tests/test_openapi_separate_input_output_schemas.py,Python,.py,676,29170
fastapi,tests/test_openapi_servers.py,Python,.py,60,1819
fastapi,tests/test_operations_signatures.py,Python,.py,22,956
fastapi,tests/test_optional_file_list.py,Python,.py,28,817
fastapi,tests/test_orjson_response_class.py,Python,.py,32,976
fastapi,tests/test_params_repr.py,Python,.py,114,2435
fastapi,tests/test_param_class.py,Python,.py,25,629
fastapi,tests/test_param_include_in_schema.py,Python,.py,246,9094
fastapi,tests/test_param_in_path_and_dependency.py,Python,.py,99,3747
fastapi,tests/test_path.py,Python,.py,780,21783
fastapi,tests/test_prepare_release.py,Python,.py,307,7707
fastapi,tests/test_put_no_body.py,Python,.py,103,3992
fastapi,tests/test_pydanticv2_dataclasses_uuid_stringified_annotations.py,Python,.py,51,1182
fastapi,tests/test_pydantic_v1_error.py,Python,.py,96,2443
fastapi,tests/test_query.py,Python,.py,277,7825
fastapi,tests/test_query_cookie_header_model_extra_params.py,Python,.py,140,3422
fastapi,tests/test_read_with_orm_mode.py,Python,.py,43,1258
fastapi,tests/test_regex_deprecated_body.py,Python,.py,154,5644
fastapi,tests/test_regex_deprecated_params.py,Python,.py,146,5355
fastapi,tests/test_repeated_cookie_headers.py,Python,.py,34,826
fastapi,tests/test_repeated_dependency_schema.py,Python,.py,109,4184
fastapi,tests/test_repeated_parameter_alias.py,Python,.py,106,4368
fastapi,tests/test_request_body_parameters_media_type.py,Python,.py,184,7528
fastapi,tests/test_request_param_model_by_alias.py,Python,.py,72,2254
fastapi,tests/test_required_noneable.py,Python,.py,60,1546
fastapi,tests/test_response_by_alias.py,Python,.py,330,12275
fastapi,tests/test_response_change_status_code.py,Python,.py,26,615
fastapi,tests/test_response_class_no_mediatype.py,Python,.py,114,3844
fastapi,tests/test_response_code_no_body.py,Python,.py,115,3717
fastapi,tests/test_response_dependency.py,Python,.py,173,5479
fastapi,tests/test_response_model_as_return_annotation.py,Python,.py,1121,53090
fastapi,tests/test_response_model_data_filter.py,Python,.py,79,1780
fastapi,tests/test_response_model_data_filter_no_inheritance.py,Python,.py,81,1802
fastapi,tests/test_response_model_default_factory.py,Python,.py,47,1311
fastapi,tests/test_response_model_include_exclude.py,Python,.py,175,4293
fastapi,tests/test_response_model_invalid.py,Python,.py,43,1142
fastapi,tests/test_response_model_sub_types.py,Python,.py,161,6094
fastapi,tests/test_response_set_response_code_empty.py,Python,.py,104,3827
fastapi,tests/test_return_none_stringified_annotations.py,Python,.py,17,448
fastapi,tests/test_router_circular_import.py,Python,.py,12,329
fastapi,tests/test_router_events.py,Python,.py,378,12665
fastapi,tests/test_router_include_context.py,Python,.py,1075,33235
fastapi,tests/test_router_prefix_with_template.py,Python,.py,23,507
fastapi,tests/test_router_redirect_slashes.py,Python,.py,40,1014
fastapi,tests/test_route_scope.py,Python,.py,50,1580
fastapi,tests/test_schema_compat_pydantic_v2.py,Python,.py,121,4401
fastapi,tests/test_schema_extra_examples.py,Python,.py,857,36389
fastapi,tests/test_schema_ref_pydantic_v2.py,Python,.py,68,2232
fastapi,tests/test_security_api_key_cookie.py,Python,.py,70,2227
fastapi,tests/test_security_api_key_cookie_description.py,Python,.py,75,2420
fastapi,tests/test_security_api_key_cookie_optional.py,Python,.py,74,2341
fastapi,tests/test_security_api_key_header.py,Python,.py,70,2167
fastapi,tests/test_security_api_key_header_description.py,Python,.py,75,2360
fastapi,tests/test_security_api_key_header_optional.py,Python,.py,73,2273
fastapi,tests/test_security_api_key_query.py,Python,.py,70,2146
fastapi,tests/test_security_api_key_query_description.py,Python,.py,75,2331
fastapi,tests/test_security_api_key_query_optional.py,Python,.py,73,2252
fastapi,tests/test_security_http_base.py,Python,.py,64,2318
fastapi,tests/test_security_http_base_description.py,Python,.py,64,2265
fastapi,tests/test_security_http_base_optional.py,Python,.py,61,2106
fastapi,tests/test_security_http_basic_optional.py,Python,.py,79,2830
fastapi,tests/test_security_http_basic_realm.py,Python,.py,78,2843
fastapi,tests/test_security_http_basic_realm_description.py,Python,.py,84,3049
fastapi,tests/test_security_http_bearer.py,Python,.py,65,2378
fastapi,tests/test_security_http_bearer_description.py,Python,.py,71,2598
fastapi,tests/test_security_http_bearer_optional.py,Python,.py,67,2374
fastapi,tests/test_security_http_digest.py,Python,.py,67,2405
fastapi,tests/test_security_http_digest_description.py,Python,.py,73,2611
fastapi,tests/test_security_http_digest_optional.py,Python,.py,69,2401
fastapi,tests/test_security_oauth2.py,Python,.py,280,10322
fastapi,tests/test_security_oauth2_authorization_code_bearer.py,Python,.py,82,2806
fastapi,tests/test_security_oauth2_authorization_code_bearer_description.py,Python,.py,80,2683
fastapi,tests/test_security_oauth2_authorization_code_bearer_scopes_openapi.py,Python,.py,197,6956
fastapi,tests/test_security_oauth2_authorization_code_bearer_scopes_openapi_simple.py,Python,.py,80,2738
fastapi,tests/test_security_oauth2_optional.py,Python,.py,281,10269
fastapi,tests/test_security_oauth2_optional_description.py,Python,.py,283,10415
fastapi,tests/test_security_oauth2_password_bearer_optional.py,Python,.py,70,2350
fastapi,tests/test_security_oauth2_password_bearer_optional_description.py,Python,.py,75,2501
fastapi,tests/test_security_openid_connect.py,Python,.py,79,2594
fastapi,tests/test_security_openid_connect_description.py,Python,.py,82,2720
fastapi,tests/test_security_openid_connect_optional.py,Python,.py,82,2700
fastapi,tests/test_security_scopes.py,Python,.py,45,1051
fastapi,tests/test_security_scopes_dont_propagate.py,Python,.py,44,1017
fastapi,tests/test_security_scopes_sub_dependency.py,Python,.py,107,3063
fastapi,tests/test_serialize_response.py,Python,.py,55,1428
fastapi,tests/test_serialize_response_dataclass.py,Python,.py,193,5151
fastapi,tests/test_serialize_response_model.py,Python,.py,152,4381
fastapi,tests/test_skip_defaults.py,Python,.py,125,3161
fastapi,tests/test_sse.py,Python,.py,490,16023
fastapi,tests/test_starlette_exception.py,Python,.py,209,8502
fastapi,tests/test_starlette_urlconvertors.py,Python,.py,63,1741
fastapi,tests/test_stream_bare_type.py,Python,.py,74,2202
fastapi,tests/test_stream_cancellation.py,Python,.py,89,2840
fastapi,tests/test_stream_json_validation_error.py,Python,.py,40,1031
fastapi,tests/test_stream_status_code.py,Python,.py,452,20222
fastapi,tests/test_strict_content_type_app_level.py,Python,.py,44,1197
fastapi,tests/test_strict_content_type_nested.py,Python,.py,91,2867
fastapi,tests/test_strict_content_type_router_level.py,Python,.py,61,1781
fastapi,tests/test_stringified_annotations_simple.py,Python,.py,27,572
fastapi,tests/test_stringified_annotation_dependency.py,Python,.py,79,2349
fastapi,tests/test_stringified_annotation_dependency_py314.py,Python,.py,30,741
fastapi,tests/test_sub_callbacks.py,Python,.py,306,14904
fastapi,tests/test_swagger_ui_escape.py,Python,.py,37,1204
fastapi,tests/test_swagger_ui_init_oauth.py,Python,.py,28,746
fastapi,tests/test_top_level_security_scheme_in_openapi.py,Python,.py,60,1962
fastapi,tests/test_translate.py,Python,.py,63,2158
fastapi,tests/test_tuples.py,Python,.py,276,11306
fastapi,tests/test_typing_python39.py,Python,.py,24,733
fastapi,tests/test_union_body.py,Python,.py,134,5156
fastapi,tests/test_union_body_discriminator.py,Python,.py,204,9168
fastapi,tests/test_union_body_discriminator_annotated.py,Python,.py,203,8246
fastapi,tests/test_union_forms.py,Python,.py,163,6156
fastapi,tests/test_union_inherited_body.py,Python,.py,142,5569
fastapi,tests/test_validate_response.py,Python,.py,82,2059
fastapi,tests/test_validate_response_dataclass.py,Python,.py,51,1218
fastapi,tests/test_validation_error_context.py,Python,.py,168,4977
fastapi,tests/test_webhooks_security.py,Python,.py,137,5528
fastapi,tests/test_wrapped_method_forward_reference.py,Python,.py,31,1028
fastapi,tests/test_ws_dependencies.py,Python,.py,72,2236
fastapi,tests/test_ws_router.py,Python,.py,271,7922
fastapi,tests/utils.py,Python,.py,29,745
fastapi,tests/__init__.py,Python,.py,0,0
fastapi,tests/benchmarks/test_general_performance.py,Python,.py,399,11792
fastapi,tests/benchmarks/test_openapi.py,Python,.py,33,886
fastapi,tests/benchmarks/utils.py,Python,.py,51,1498
fastapi,tests/benchmarks/__init__.py,Python,.py,0,0
fastapi,tests/memory_benchmarks/test_dependency_graph.py,Python,.py,86,2475
fastapi,tests/memory_benchmarks/test_openapi.py,Python,.py,33,886
fastapi,tests/memory_benchmarks/test_route_dependency_graph.py,Python,.py,64,1802
fastapi,tests/memory_benchmarks/__init__.py,Python,.py,0,0
fastapi,tests/test_modules_same_name_body/test_main.py,Python,.py,156,6522
fastapi,tests/test_modules_same_name_body/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/__init__.py,Python,.py,0,0
fastapi,tests/test_validate_response_recursive/app.py,Python,.py,47,1198
fastapi,tests/test_validate_response_recursive/test_validate_response_recursive.py,Python,.py,30,866
fastapi,tests/test_validate_response_recursive/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_additional_responses/test_tutorial001.py,Python,.py,127,5340
fastapi,tests/test_tutorial/test_additional_responses/test_tutorial002.py,Python,.py,140,5571
fastapi,tests/test_tutorial/test_additional_responses/test_tutorial003.py,Python,.py,131,5584
fastapi,tests/test_tutorial/test_additional_responses/test_tutorial004.py,Python,.py,143,5781
fastapi,tests/test_tutorial/test_additional_responses/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_additional_status_codes/test_tutorial001.py,Python,.py,32,966
fastapi,tests/test_tutorial/test_additional_status_codes/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_advanced_middleware/test_tutorial001.py,Python,.py,14,494
fastapi,tests/test_tutorial/test_advanced_middleware/test_tutorial002.py,Python,.py,15,591
fastapi,tests/test_tutorial/test_advanced_middleware/test_tutorial003.py,Python,.py,22,693
fastapi,tests/test_tutorial/test_advanced_middleware/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_async_tests/test_main_a.py,Python,.py,8,163
fastapi,tests/test_tutorial/test_async_tests/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_authentication_error_status_code/test_tutorial001.py,Python,.py,66,1997
fastapi,tests/test_tutorial/test_authentication_error_status_code/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_background_tasks/test_tutorial001.py,Python,.py,21,656
fastapi,tests/test_tutorial/test_background_tasks/test_tutorial002.py,Python,.py,34,1002
fastapi,tests/test_tutorial/test_background_tasks/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial001.py,Python,.py,38,1230
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial001_01.py,Python,.py,21,566
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial002.py,Python,.py,38,1209
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial003.py,Python,.py,48,1560
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial004.py,Python,.py,47,1523
fastapi,tests/test_tutorial/test_behind_a_proxy/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_bigger_applications/test_main.py,Python,.py,606,23935
fastapi,tests/test_tutorial/test_bigger_applications/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_body/test_tutorial001.py,Python,.py,346,11679
fastapi,tests/test_tutorial/test_body/test_tutorial002.py,Python,.py,166,6111
fastapi,tests/test_tutorial/test_body/test_tutorial003.py,Python,.py,177,6453
fastapi,tests/test_tutorial/test_body/test_tutorial004.py,Python,.py,188,6943
fastapi,tests/test_tutorial/test_body/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_body_fields/test_tutorial001.py,Python,.py,189,7284
fastapi,tests/test_tutorial/test_body_fields/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_body_multiple_params/test_tutorial001.py,Python,.py,185,7270
fastapi,tests/test_tutorial/test_body_multiple_params/test_tutorial002.py,Python,.py,368,12428
fastapi,tests/test_tutorial/test_body_multiple_params/test_tutorial003.py,Python,.py,225,8473
fastapi,tests/test_tutorial/test_body_multiple_params/test_tutorial004.py,Python,.py,295,10501
fastapi,tests/test_tutorial/test_body_multiple_params/test_tutorial005.py,Python,.py,275,9381
fastapi,tests/test_tutorial/test_body_multiple_params/__init__.py,Python,.py,0,0
